timestamp,symbol,price,change_pct,buy_pct,sell_pct
2026-07-17T15:40:04.910461+00:00,JBL,300.01,-2.3,55,45,300.01,293.95,309.1,318.19,1.5
2026-07-17T15:40:04.910461+00:00,NCLH,19.5,-0.56,55,45,19.5,19.17,20.0,20.5,1.52
2026-07-17T15:40:04.910461+00:00,ZBRA,264.22,-0.31,55,45,264.22,259.78,270.89,277.55,1.5
2026-07-17T15:40:04.910461+00:00,ADI,374.45,-1.6,54,46,374.45,369.07,382.51,390.57,1.5
2026-07-17T15:40:04.910461+00:00,CIEN,379.09,-2.5,54,46,379.09,366.27,398.32,417.55,1.5
2026-07-17T15:40:04.910461+00:00,EME,733.95,-2.15,54,46,733.95,723.13,750.17,766.39,1.5
2026-07-17T15:40:04.910461+00:00,IFF,78.87,1.64,54,46,78.87,77.66,80.69,82.5,1.5
2026-07-17T15:40:04.910461+00:00,LYV,179.89,0.02,54,46,179.89,178.17,182.47,185.05,1.5
2026-07-17T15:40:04.910461+00:00,L,115.64,1.54,54,46,115.64,114.36,117.56,119.48,1.5
2026-07-17T15:40:04.910461+00:00,TTWO,236.98,-1.08,54,46,236.98,233.67,241.94,246.91,1.5
2026-07-17T15:40:04.910461+00:00,UNH,430.99,1.8,54,46,430.99,424.81,440.27,449.55,1.5
2026-07-17T15:40:04.910461+00:00,FITB,57.98,-2.34,53,47,57.98,56.02,60.93,63.88,1.51
2026-07-17T15:40:04.910461+00:00,FTNT,161.6,0.51,53,47,161.6,159.17,165.25,168.9,1.5
2026-07-17T15:40:04.910461+00:00,IBKR,90.38,-1.98,53,47,90.38,88.67,92.94,95.51,1.5
2026-07-17T15:40:04.910461+00:00,MPWR,1287.79,-1.37,53,47,1287.79,1246.54,1349.66,1411.54,1.5
2026-07-17T15:40:04.910461+00:00,PNC,254.01,-0.47,53,47,254.01,250.78,258.85,263.69,1.5
2026-07-17T15:40:04.910461+00:00,TXN,284.52,-2.3,53,47,284.52,280.93,289.91,295.3,1.5
2026-07-17T15:40:04.910461+00:00,WELL,244.48,1.24,53,47,244.48,242.58,247.33,250.19,1.5
2026-07-17T15:40:04.910461+00:00,AXP,356.37,-1.44,52,48,356.37,352.88,361.61,366.84,1.5
2026-07-17T15:40:04.910461+00:00,ATO,178.84,0.45,52,48,178.84,176.12,182.91,186.99,1.5
2026-07-17T15:40:04.910461+00:00,HAL,35.09,0.14,52,48,35.09,34.8,35.53,35.96,1.52
2026-07-17T15:40:04.910461+00:00,MCHP,80.21,-1.8,52,48,80.21,78.6,82.62,85.03,1.5
2026-07-17T15:40:04.910461+00:00,NXPI,265.21,-2.01,52,48,265.21,260.4,272.42,279.63,1.5
2026-07-17T15:40:04.910461+00:00,PM,192.64,1.47,52,48,192.64,190.84,195.34,198.04,1.5
2026-07-17T15:40:04.910461+00:00,ROST,234.19,0.63,52,48,234.19,231.27,238.57,242.96,1.5
2026-07-17T15:40:04.910461+00:00,STLD,233.59,-0.59,52,48,233.59,230.24,238.62,243.64,1.5
2026-07-17T15:40:04.910461+00:00,VLO,304.56,1.43,52,48,304.56,302.25,308.03,311.5,1.5
2026-07-17T15:40:04.910461+00:00,WST,363.43,0.27,52,48,363.43,360.56,367.74,372.04,1.5
2026-07-17T15:40:04.910461+00:00,APTV,58.57,-1.16,51,49,58.57,57.66,59.94,61.31,1.51
2026-07-17T15:40:04.910461+00:00,COR,311.15,1.03,51,49,311.15,308.68,314.85,318.56,1.5
2026-07-17T15:40:04.910461+00:00,SCHW,101.97,-0.81,51,49,101.97,100.97,103.47,104.96,1.5
2026-07-17T15:40:04.910461+00:00,DRI,201.36,0.07,51,49,201.36,199.66,203.92,206.48,1.51
2026-07-17T15:40:04.910461+00:00,EL,82.41,-0.52,51,49,82.41,81.09,84.4,86.38,1.51
2026-07-17T15:40:04.910461+00:00,HLT,321.87,-0.41,51,49,321.87,319.73,325.09,328.31,1.5
2026-07-17T15:40:04.910461+00:00,PSX,204.89,1.77,51,49,204.89,203.27,207.32,209.75,1.5
